,ensembl_gene_id,hsapiens_homolog_ensembl_gene
636,ENSMUSG00000099461,
637,ENSMUSG00000101706,
638,ENSMUSG00000096532,
639,ENSMUSG00000101627,
640,ENSMUSG00000101681,
641,ENSMUSG00000101870,
642,ENSMUSG00000101472,
643,ENSMUSG00000101407,
644,ENSMUSG00000099500,
645,ENSMUSG00000100097,
646,ENSMUSG00000099806,
647,ENSMUSG00000101474,
648,ENSMUSG00000099704,
649,ENSMUSG00000099737,
650,ENSMUSG00000099914,
651,ENSMUSG00000101417,
652,ENSMUSG00000101654,
653,ENSMUSG00000099369,
654,ENSMUSG00000101808,
655,ENSMUSG00000101893,
656,ENSMUSG00000099910,
657,ENSMUSG00000099818,
658,ENSMUSG00000100500,
659,ENSMUSG00000101255,
660,ENSMUSG00000099463,
661,ENSMUSG00000100745,
662,ENSMUSG00000101341,
663,ENSMUSG00000100193,
664,ENSMUSG00000099651,
665,ENSMUSG00000100535,ENSG00000139351
666,ENSMUSG00000099390,
667,ENSMUSG00000099738,
668,ENSMUSG00000100422,
669,ENSMUSG00000101988,
670,ENSMUSG00000100385,
671,ENSMUSG00000101626,
672,ENSMUSG00000101091,
673,ENSMUSG00000100229,
674,ENSMUSG00000101691,
675,ENSMUSG00000100244,
676,ENSMUSG00000100694,
677,ENSMUSG00000099799,
678,ENSMUSG00000101806,
679,ENSMUSG00000101632,
680,ENSMUSG00000099963,
681,ENSMUSG00000101857,
682,ENSMUSG00000101836,
683,ENSMUSG00000102008,
684,ENSMUSG00000100263,
685,ENSMUSG00000101425,
686,ENSMUSG00000099822,
687,ENSMUSG00000099547,
688,ENSMUSG00000101781,
689,ENSMUSG00000101271,
690,ENSMUSG00000099504,
691,ENSMUSG00000099782,ENSG00000139351
692,ENSMUSG00000101377,
693,ENSMUSG00000101038,
694,ENSMUSG00000101709,
695,ENSMUSG00000100604,
696,ENSMUSG00000099554,
697,ENSMUSG00000099814,
698,ENSMUSG00000101757,
699,ENSMUSG00000101815,
700,ENSMUSG00000101538,
701,ENSMUSG00000100251,
702,ENSMUSG00000100983,
703,ENSMUSG00000101820,
704,ENSMUSG00000099832,
705,ENSMUSG00000101246,
706,ENSMUSG00000101382,
707,ENSMUSG00000099967,
708,ENSMUSG00000100705,
709,ENSMUSG00000101157,ENSG00000139351
710,ENSMUSG00000099712,
711,ENSMUSG00000099586,
712,ENSMUSG00000101879,
713,ENSMUSG00000099412,
714,ENSMUSG00000101831,
715,ENSMUSG00000099601,
716,ENSMUSG00000101704,
717,ENSMUSG00000101349,
718,ENSMUSG00000100140,
719,ENSMUSG00000094575,
720,ENSMUSG00000101146,ENSG00000139351
721,ENSMUSG00000099499,
722,ENSMUSG00000101213,
723,ENSMUSG00000100952,
724,ENSMUSG00000099730,
725,ENSMUSG00000099896,
726,ENSMUSG00000101873,
727,ENSMUSG00000100260,
728,ENSMUSG00000100675,
729,ENSMUSG00000099807,
730,ENSMUSG00000101435,
731,ENSMUSG00000100544,
732,ENSMUSG00000100883,
733,ENSMUSG00000100902,ENSG00000139351
734,ENSMUSG00000100892,ENSG00000139351
735,ENSMUSG00000100673,
736,ENSMUSG00000101050,
737,ENSMUSG00000102025,
738,ENSMUSG00000099793,
739,ENSMUSG00000100699,
740,ENSMUSG00000099351,
741,ENSMUSG00000101771,
742,ENSMUSG00000100719,
743,ENSMUSG00000101740,
744,ENSMUSG00000100050,
745,ENSMUSG00000100588,
746,ENSMUSG00000102050,
747,ENSMUSG00000101238,
748,ENSMUSG00000100406,
749,ENSMUSG00000099526,
750,ENSMUSG00000101040,
751,ENSMUSG00000101272,
752,ENSMUSG00000101633,
753,ENSMUSG00000101283,
754,ENSMUSG00000100907,
755,ENSMUSG00000101960,
756,ENSMUSG00000101917,
757,ENSMUSG00000101205,
758,ENSMUSG00000100526,
759,ENSMUSG00000101785,
760,ENSMUSG00000100149,
761,ENSMUSG00000099953,
762,ENSMUSG00000102032,
763,ENSMUSG00000100823,
764,ENSMUSG00000099416,
765,ENSMUSG00000099606,
766,ENSMUSG00000100063,
767,ENSMUSG00000100722,
768,ENSMUSG00000096898,
769,ENSMUSG00000100366,
770,ENSMUSG00000100888,
771,ENSMUSG00000100433,
772,ENSMUSG00000102111,
773,ENSMUSG00000101060,
774,ENSMUSG00000099497,
775,ENSMUSG00000099479,
776,ENSMUSG00000101115,
777,ENSMUSG00000100849,
778,ENSMUSG00000099742,
779,ENSMUSG00000100999,
780,ENSMUSG00000101321,
781,ENSMUSG00000100328,
782,ENSMUSG00000094739,
783,ENSMUSG00000102071,
784,ENSMUSG00000101804,
785,ENSMUSG00000099849,
786,ENSMUSG00000100822,
787,ENSMUSG00000101471,ENSG00000139351
788,ENSMUSG00000101455,
789,ENSMUSG00000099700,
790,ENSMUSG00000101811,
791,ENSMUSG00000101247,
792,ENSMUSG00000100610,
793,ENSMUSG00000099408,
794,ENSMUSG00000101197,
795,ENSMUSG00000101207,
796,ENSMUSG00000102016,
797,ENSMUSG00000100051,
798,ENSMUSG00000101733,
799,ENSMUSG00000099977,
800,ENSMUSG00000099415,
801,ENSMUSG00000100953,
802,ENSMUSG00000099734,
803,ENSMUSG00000100693,
804,ENSMUSG00000100723,
805,ENSMUSG00000101981,
806,ENSMUSG00000099805,
807,ENSMUSG00000101070,
808,ENSMUSG00000100286,
809,ENSMUSG00000102081,
810,ENSMUSG00000099679,
811,ENSMUSG00000102031,
812,ENSMUSG00000100408,
813,ENSMUSG00000102116,
814,ENSMUSG00000101637,
815,ENSMUSG00000101649,
816,ENSMUSG00000095353,
817,ENSMUSG00000100469,
818,ENSMUSG00000100821,
819,ENSMUSG00000101058,
820,ENSMUSG00000099790,
821,ENSMUSG00000100187,
822,ENSMUSG00000101962,
823,ENSMUSG00000100598,
824,ENSMUSG00000100011,
825,ENSMUSG00000100879,
826,ENSMUSG00000101675,
827,ENSMUSG00000099480,
828,ENSMUSG00000100499,
829,ENSMUSG00000100298,
830,ENSMUSG00000100256,
831,ENSMUSG00000101201,
832,ENSMUSG00000101003,
833,ENSMUSG00000100628,
834,ENSMUSG00000100268,
835,ENSMUSG00000100003,
836,ENSMUSG00000101343,
837,ENSMUSG00000101907,
838,ENSMUSG00000099462,
839,ENSMUSG00000100035,
840,ENSMUSG00000101434,
841,ENSMUSG00000100061,
842,ENSMUSG00000100861,
843,ENSMUSG00000100317,
844,ENSMUSG00000101138,
845,ENSMUSG00000101329,
846,ENSMUSG00000100871,
847,ENSMUSG00000100532,
848,ENSMUSG00000100716,
849,ENSMUSG00000100325,
850,ENSMUSG00000101772,
851,ENSMUSG00000099667,
852,ENSMUSG00000099789,
853,ENSMUSG00000099593,
854,ENSMUSG00000101109,
855,ENSMUSG00000101582,
856,ENSMUSG00000101541,
857,ENSMUSG00000101273,
858,ENSMUSG00000101508,
859,ENSMUSG00000101884,
860,ENSMUSG00000100906,
861,ENSMUSG00000100852,
862,ENSMUSG00000100092,
863,ENSMUSG00000100284,
864,ENSMUSG00000099532,
865,ENSMUSG00002075613,
866,ENSMUSG00000102054,
867,ENSMUSG00002076259,
868,ENSMUSG00000101131,
869,ENSMUSG00000099339,
870,ENSMUSG00000100740,
871,ENSMUSG00000099674,
872,ENSMUSG00000100718,
873,ENSMUSG00000101069,
874,ENSMUSG00000100023,
875,ENSMUSG00000100531,
876,ENSMUSG00000099483,
877,ENSMUSG00000100646,
878,ENSMUSG00000099409,
879,ENSMUSG00000099522,
880,ENSMUSG00000100938,
881,ENSMUSG00000101950,
882,ENSMUSG00000099441,
883,ENSMUSG00000100411,
884,ENSMUSG00000100449,
885,ENSMUSG00000100970,
886,ENSMUSG00000099642,
887,ENSMUSG00000101354,
888,ENSMUSG00000101204,
889,ENSMUSG00000101835,
890,ENSMUSG00000102127,
891,ENSMUSG00000099362,
892,ENSMUSG00000099921,
893,ENSMUSG00002076147,
894,ENSMUSG00000095650,
895,ENSMUSG00000099477,
896,ENSMUSG00000102092,
897,ENSMUSG00000101989,
898,ENSMUSG00000100288,
899,ENSMUSG00000099341,
900,ENSMUSG00000101282,
901,ENSMUSG00002075299,
902,ENSMUSG00000101346,
903,ENSMUSG00000102061,
904,ENSMUSG00000100541,
905,ENSMUSG00000101961,
906,ENSMUSG00000099367,
907,ENSMUSG00000099666,
908,ENSMUSG00000100240,ENSG00000139351
909,ENSMUSG00000101347,
910,ENSMUSG00000099824,
911,ENSMUSG00000101263,
912,ENSMUSG00002076549,
913,ENSMUSG00000099986,
914,ENSMUSG00000100118,
915,ENSMUSG00000100854,
916,ENSMUSG00000101092,
917,ENSMUSG00000100817,
918,ENSMUSG00000102122,ENSG00000139351
919,ENSMUSG00000099513,
920,ENSMUSG00000101552,
921,ENSMUSG00000102110,
922,ENSMUSG00000100973,
923,ENSMUSG00000100388,
924,ENSMUSG00000099588,
925,ENSMUSG00000100028,
926,ENSMUSG00000100350,
927,ENSMUSG00000099867,
928,ENSMUSG00000100887,
929,ENSMUSG00000100773,
930,ENSMUSG00000100365,
931,ENSMUSG00000099985,
932,ENSMUSG00000099916,
933,ENSMUSG00000099613,
934,ENSMUSG00000101557,
935,ENSMUSG00000101222,
936,ENSMUSG00000101902,
937,ENSMUSG00000100787,
938,ENSMUSG00000101002,
939,ENSMUSG00000099856,ENSG00000139351
940,ENSMUSG00000101019,
941,ENSMUSG00000101241,
942,ENSMUSG00000101684,
943,ENSMUSG00000100695,
944,ENSMUSG00000100820,
945,ENSMUSG00000101866,
946,ENSMUSG00000101931,
947,ENSMUSG00000101646,
948,ENSMUSG00000100947,
949,ENSMUSG00000100461,
950,ENSMUSG00000100746,
951,ENSMUSG00000099675,
952,ENSMUSG00000101770,
953,ENSMUSG00000100248,
954,ENSMUSG00000099643,
955,ENSMUSG00000100996,
956,ENSMUSG00000099777,
957,ENSMUSG00000100930,
958,ENSMUSG00000099559,
959,ENSMUSG00000099637,
960,ENSMUSG00000100440,
961,ENSMUSG00000099565,
962,ENSMUSG00000099649,
963,ENSMUSG00000100391,
964,ENSMUSG00000101984,
965,ENSMUSG00000099494,
966,ENSMUSG00000100637,
967,ENSMUSG00000101850,
968,ENSMUSG00000099745,
969,ENSMUSG00000099436,
970,ENSMUSG00000101883,
971,ENSMUSG00000100067,
972,ENSMUSG00000102022,
973,ENSMUSG00000101497,
974,ENSMUSG00000101694,
975,ENSMUSG00000100492,
976,ENSMUSG00000099725,
977,ENSMUSG00000100853,
978,ENSMUSG00000099982,
979,ENSMUSG00000099506,
980,ENSMUSG00000101402,
981,ENSMUSG00000100584,
982,ENSMUSG00000100574,
983,ENSMUSG00000101570,
984,ENSMUSG00000101885,
985,ENSMUSG00000100095,
986,ENSMUSG00000102011,
987,ENSMUSG00000099654,
988,ENSMUSG00000100533,
989,ENSMUSG00000094729,
990,ENSMUSG00000100332,
991,ENSMUSG00000100678,
992,ENSMUSG00000101547,
993,ENSMUSG00000100401,
994,ENSMUSG00000101367,
995,ENSMUSG00000100778,
996,ENSMUSG00000100835,
997,ENSMUSG00000100045,ENSG00000139351
998,ENSMUSG00000101018,
999,ENSMUSG00000101178,
1000,ENSMUSG00000101566,
1001,ENSMUSG00000101190,
1002,ENSMUSG00000099942,
1003,ENSMUSG00000101368,
1004,ENSMUSG00000099682,
1005,ENSMUSG00000100227,
1006,ENSMUSG00000099456,
1007,ENSMUSG00000101783,
1008,ENSMUSG00000100089,
1009,ENSMUSG00000101542,
1010,ENSMUSG00000099509,
1011,ENSMUSG00000100424,
1012,ENSMUSG00002076770,
1013,ENSMUSG00000101534,
1014,ENSMUSG00000100184,
1015,ENSMUSG00000101967,
1016,ENSMUSG00000101723,
1017,ENSMUSG00000102056,
1018,ENSMUSG00000099442,
1019,ENSMUSG00000101148,
1020,ENSMUSG00000101580,
1021,ENSMUSG00000100054,
1022,ENSMUSG00000100889,
1023,ENSMUSG00000099607,
1024,ENSMUSG00000100242,
1025,ENSMUSG00000100167,
1026,ENSMUSG00000100144,
1027,ENSMUSG00000101045,
1028,ENSMUSG00000101021,
1029,ENSMUSG00000099485,
1030,ENSMUSG00000099548,
1031,ENSMUSG00000101891,
1032,ENSMUSG00000100238,
1033,ENSMUSG00000101103,
1034,ENSMUSG00000099866,
1035,ENSMUSG00000101910,
1036,ENSMUSG00000100579,
1037,ENSMUSG00000100057,
1038,ENSMUSG00000101592,
1039,ENSMUSG00000100609,
1040,ENSMUSG00000101993,
1041,ENSMUSG00000099935,
1042,ENSMUSG00000100012,
1043,ENSMUSG00000099836,
1044,ENSMUSG00000100404,
1045,ENSMUSG00000099865,
1046,ENSMUSG00000100474,
1047,ENSMUSG00000100757,
1048,ENSMUSG00000100606,
1049,ENSMUSG00000101170,
1050,ENSMUSG00000099355,
1051,ENSMUSG00000100874,
1052,ENSMUSG00000101689,
1053,ENSMUSG00000099626,
1054,ENSMUSG00000102108,
1055,ENSMUSG00000093950,
1056,ENSMUSG00000101466,
1057,ENSMUSG00000101614,
1058,ENSMUSG00000101882,
1059,ENSMUSG00000099585,
1060,ENSMUSG00000101182,
1061,ENSMUSG00000101668,
1062,ENSMUSG00000099975,
1063,ENSMUSG00000099783,
1064,ENSMUSG00000101390,
1065,ENSMUSG00000099699,
1066,ENSMUSG00000100856,ENSG00000139351
1067,ENSMUSG00000101544,
1068,ENSMUSG00000100159,
1069,ENSMUSG00000101119,
1070,ENSMUSG00000099520,
1071,ENSMUSG00000102107,
1072,ENSMUSG00000101057,
1073,ENSMUSG00000101125,
1074,ENSMUSG00000100521,
1075,ENSMUSG00000101790,
1076,ENSMUSG00000100452,
1077,ENSMUSG00000099350,
1078,ENSMUSG00000100329,
1079,ENSMUSG00000099940,
1080,ENSMUSG00000101766,ENSG00000139351
1081,ENSMUSG00000101530,
1082,ENSMUSG00000100676,
1083,ENSMUSG00000101539,
1084,ENSMUSG00000100353,
1085,ENSMUSG00000101569,
1086,ENSMUSG00000101184,
1087,ENSMUSG00000099386,
1088,ENSMUSG00000095785,
1089,ENSMUSG00000099487,
1090,ENSMUSG00000101507,
1091,ENSMUSG00000093993,ENSG00000139351
1092,ENSMUSG00000100956,
1093,ENSMUSG00000100942,
1094,ENSMUSG00000100333,
1095,ENSMUSG00000100126,
1096,ENSMUSG00000099778,
1097,ENSMUSG00000101512,
1098,ENSMUSG00000101256,
1099,ENSMUSG00000101758,
1100,ENSMUSG00000099395,
1101,ENSMUSG00000100982,
1102,ENSMUSG00000100447,
1103,ENSMUSG00000100607,
1104,ENSMUSG00000099829,
1105,ENSMUSG00000101278,
1106,ENSMUSG00000101442,
1107,ENSMUSG00000096666,
1108,ENSMUSG00000100373,
1109,ENSMUSG00000102077,
1110,ENSMUSG00000095302,
1111,ENSMUSG00000100569,
1112,ENSMUSG00000100809,
1113,ENSMUSG00000099962,
1114,ENSMUSG00000099457,
1115,ENSMUSG00000101313,
1116,ENSMUSG00000100478,
1117,ENSMUSG00000101083,
1118,ENSMUSG00000102118,
1119,ENSMUSG00000099716,
1120,ENSMUSG00000101794,
1121,ENSMUSG00000101529,
1122,ENSMUSG00000099335,
1123,ENSMUSG00000100897,
1124,ENSMUSG00000099501,
1125,ENSMUSG00000099991,
1126,ENSMUSG00000101358,
1127,ENSMUSG00000101816,
1128,ENSMUSG00000096016,ENSG00000139351
1129,ENSMUSG00000101861,
1130,ENSMUSG00000101598,
1131,ENSMUSG00000104345,
1132,ENSMUSG00000102772,
1133,ENSMUSG00000103425,
1134,ENSMUSG00000102486,
1135,ENSMUSG00000103250,
1136,ENSMUSG00000103077,
1137,ENSMUSG00000103787,
1138,ENSMUSG00000103987,
1139,ENSMUSG00000103063,
1140,ENSMUSG00000103954,
1141,ENSMUSG00000103894,
1142,ENSMUSG00000103795,
1143,ENSMUSG00000103919,ENSG00000139351
1144,ENSMUSG00000103812,
1145,ENSMUSG00000104259,
1146,ENSMUSG00000102847,
1147,ENSMUSG00000103773,
1148,ENSMUSG00000104062,
1149,ENSMUSG00000102318,
1150,ENSMUSG00000104289,
1151,ENSMUSG00000102730,
1152,ENSMUSG00000102529,
1153,ENSMUSG00000103589,
1154,ENSMUSG00000102396,
1155,ENSMUSG00000104255,
1156,ENSMUSG00000102598,
1157,ENSMUSG00000103029,
1158,ENSMUSG00000102239,
1159,ENSMUSG00000103153,
1160,ENSMUSG00000103086,
1161,ENSMUSG00000103327,
1162,ENSMUSG00000104500,
1163,ENSMUSG00000103236,
1164,ENSMUSG00000102911,
1165,ENSMUSG00000103008,
1166,ENSMUSG00000103058,
1167,ENSMUSG00000093868,
1168,ENSMUSG00000102350,
1169,ENSMUSG00000103977,
1170,ENSMUSG00000102643,
1171,ENSMUSG00000103064,
1172,ENSMUSG00000103372,
1173,ENSMUSG00000102354,
1174,ENSMUSG00000102906,
1175,ENSMUSG00000103813,
1176,ENSMUSG00000104412,
1177,ENSMUSG00000104321,
1178,ENSMUSG00000103892,
1179,ENSMUSG00000102977,
1180,ENSMUSG00000102547,
1181,ENSMUSG00000103675,
1182,ENSMUSG00000103842,
1183,ENSMUSG00000103462,
1184,ENSMUSG00000101467,
1185,ENSMUSG00000101260,
1186,ENSMUSG00000101513,
1187,ENSMUSG00000101809,
1188,ENSMUSG00000099841,
1189,ENSMUSG00000101971,
1190,ENSMUSG00000101839,
1191,ENSMUSG00000102010,
1192,ENSMUSG00000101743,
1193,ENSMUSG00000101311,
1194,ENSMUSG00000100803,
1195,ENSMUSG00000100873,
1196,ENSMUSG00000101692,
1197,ENSMUSG00000101198,
1198,ENSMUSG00000099955,
1199,ENSMUSG00000099873,
1200,ENSMUSG00000101920,
1201,ENSMUSG00000099430,
1202,ENSMUSG00000100099,
1203,ENSMUSG00000100495,
1204,ENSMUSG00000100570,
1205,ENSMUSG00000101863,
1206,ENSMUSG00000099727,
1207,ENSMUSG00000101753,
1208,ENSMUSG00000099537,
1209,ENSMUSG00000101669,
1210,ENSMUSG00000099862,
1211,ENSMUSG00000101908,
1212,ENSMUSG00000101192,
1213,ENSMUSG00000101607,
1214,ENSMUSG00000101418,
1215,ENSMUSG00000099431,
1216,ENSMUSG00000100233,
1217,ENSMUSG00000100859,
1218,ENSMUSG00000099653,
1219,ENSMUSG00000100875,
1220,ENSMUSG00000100117,
1221,ENSMUSG00000101305,
1222,ENSMUSG00000099650,
1223,ENSMUSG00000101560,
1224,ENSMUSG00000101954,
1225,ENSMUSG00000099348,
1226,ENSMUSG00000099380,
1227,ENSMUSG00000101412,
1228,ENSMUSG00000099880,
1229,ENSMUSG00000101642,
1230,ENSMUSG00000101719,
1231,ENSMUSG00000100896,
1232,ENSMUSG00000099347,
1233,ENSMUSG00000101379,
1234,ENSMUSG00000100565,
1235,ENSMUSG00000100038,
1236,ENSMUSG00000100415,
1237,ENSMUSG00000101775,
1238,ENSMUSG00000095192,
1239,ENSMUSG00000100311,
1240,ENSMUSG00000094232,
1241,ENSMUSG00000099990,
1242,ENSMUSG00000101527,
1243,ENSMUSG00000096698,
1244,ENSMUSG00000099855,
1245,ENSMUSG00000100928,
1246,ENSMUSG00000101667,ENSG00000242875
1247,ENSMUSG00000101667,ENSG00000226941
1248,ENSMUSG00000101667,ENSG00000234414
1249,ENSMUSG00000101667,ENSG00000242389
1250,ENSMUSG00000101667,ENSG00000244395
1251,ENSMUSG00000101667,ENSG00000169800
1252,ENSMUSG00000093918,ENSG00000242875
1253,ENSMUSG00000093918,ENSG00000226941
1254,ENSMUSG00000093918,ENSG00000234414
1255,ENSMUSG00000093918,ENSG00000242389
1256,ENSMUSG00000093918,ENSG00000244395
1257,ENSMUSG00000093918,ENSG00000169800
1258,ENSMUSG00000099455,
1259,ENSMUSG00000094511,ENSG00000242875
1260,ENSMUSG00000094511,ENSG00000226941
1261,ENSMUSG00000094511,ENSG00000234414
1262,ENSMUSG00000094511,ENSG00000242389
1263,ENSMUSG00000094511,ENSG00000244395
1264,ENSMUSG00000094511,ENSG00000169800
1265,ENSMUSG00000101141,
1266,ENSMUSG00000093987,ENSG00000242875
1267,ENSMUSG00000093987,ENSG00000226941
1268,ENSMUSG00000093987,ENSG00000234414
1269,ENSMUSG00000093987,ENSG00000242389
1270,ENSMUSG00000093987,ENSG00000244395
1271,ENSMUSG00000093987,ENSG00000169800
1272,ENSMUSG00000100285,
1273,ENSMUSG00000095948,ENSG00000242875
1274,ENSMUSG00000095948,ENSG00000226941
1275,ENSMUSG00000095948,ENSG00000234414
1276,ENSMUSG00000095948,ENSG00000242389
1277,ENSMUSG00000095948,ENSG00000244395
1278,ENSMUSG00000095948,ENSG00000169800
1279,ENSMUSG00000100960,
1280,ENSMUSG00000099970,
1281,ENSMUSG00000099660,
1282,ENSMUSG00000096520,ENSG00000242875
1283,ENSMUSG00000096520,ENSG00000226941
1284,ENSMUSG00000096520,ENSG00000234414
1285,ENSMUSG00000096520,ENSG00000242389
1286,ENSMUSG00000096520,ENSG00000244395
1287,ENSMUSG00000096520,ENSG00000169800
1288,ENSMUSG00000101016,
1289,ENSMUSG00000100360,
1290,ENSMUSG00000099838,
1291,ENSMUSG00000100132,
1292,ENSMUSG00000101030,
1293,ENSMUSG00000100641,
1294,ENSMUSG00000101145,
1295,ENSMUSG00000100656,
1296,ENSMUSG00000100082,
1297,ENSMUSG00000101712,
1298,ENSMUSG00000101558,
1299,ENSMUSG00000100753,
1300,ENSMUSG00000101499,
1301,ENSMUSG00000101108,
1302,ENSMUSG00000100300,
1303,ENSMUSG00000099514,
1304,ENSMUSG00000100446,
1305,ENSMUSG00000102680,
1306,ENSMUSG00000100984,
1307,ENSMUSG00000100137,
1308,ENSMUSG00000100958,
1309,ENSMUSG00000099575,
1310,ENSMUSG00000100597,
1311,ENSMUSG00000099410,
1312,ENSMUSG00000093927,
1313,ENSMUSG00000100792,
1314,ENSMUSG00000099766,
1315,ENSMUSG00000099726,
1316,ENSMUSG00000101576,
1317,ENSMUSG00000102115,
1318,ENSMUSG00000102102,
1319,ENSMUSG00000100292,
1320,ENSMUSG00000101081,
1321,ENSMUSG00000099815,
1322,ENSMUSG00000118404,
1323,ENSMUSG00000101525,
1324,ENSMUSG00000095148,
1325,ENSMUSG00000101707,
1326,ENSMUSG00000101055,
1327,ENSMUSG00000096686,
1328,ENSMUSG00000099505,
1329,ENSMUSG00000102039,
1330,ENSMUSG00000101479,
1331,ENSMUSG00000100939,ENSG00000139351
1332,ENSMUSG00000100262,
1333,ENSMUSG00000100453,
1334,ENSMUSG00000100858,
1335,ENSMUSG00000099965,
1336,ENSMUSG00000100948,
1337,ENSMUSG00000118447,
1338,ENSMUSG00000100961,
1339,ENSMUSG00000100806,
1340,ENSMUSG00000101521,
1341,ENSMUSG00000094081,
1342,ENSMUSG00000101181,
1343,ENSMUSG00000100645,ENSG00000139351
1344,ENSMUSG00000100124,
1345,ENSMUSG00000101956,
1346,ENSMUSG00000101351,
1347,ENSMUSG00000100412,
1348,ENSMUSG00000102026,
1349,ENSMUSG00000099800,
1350,ENSMUSG00000099861,
1351,ENSMUSG00000095324,
1352,ENSMUSG00000101616,
1353,ENSMUSG00000100258,
1354,ENSMUSG00000101229,
1355,ENSMUSG00000101456,
1356,ENSMUSG00000103618,
1357,ENSMUSG00000101928,ENSG00000139351
1358,ENSMUSG00000100239,
1359,ENSMUSG00000100460,
1360,ENSMUSG00000101331,
1361,ENSMUSG00000101366,
1362,ENSMUSG00000101142,
1363,ENSMUSG00000100047,
1364,ENSMUSG00000100933,
1365,ENSMUSG00000100804,
1366,ENSMUSG00000101672,
1367,ENSMUSG00000099939,
1368,ENSMUSG00000100491,
1369,ENSMUSG00000099566,
1370,ENSMUSG00000101053,
1371,ENSMUSG00000101732,
1372,ENSMUSG00000099904,
1373,ENSMUSG00000099523,
1374,ENSMUSG00000100542,
1375,ENSMUSG00000101095,
1376,ENSMUSG00000100463,
1377,ENSMUSG00000100661,
1378,ENSMUSG00000100571,
1379,ENSMUSG00000100049,
1380,ENSMUSG00000100477,
1381,ENSMUSG00000099439,
1382,ENSMUSG00000095032,
1383,ENSMUSG00000099372,
1384,ENSMUSG00000101699,
1385,ENSMUSG00000095242,
1386,ENSMUSG00000100742,
1387,ENSMUSG00000100730,
1388,ENSMUSG00000094838,
1389,ENSMUSG00000101319,
1390,ENSMUSG00000100015,
1391,ENSMUSG00000101842,
1392,ENSMUSG00000101871,
1393,ENSMUSG00000100919,
1394,ENSMUSG00000101123,
1395,ENSMUSG00000100368,
1396,ENSMUSG00000103330,
1397,ENSMUSG00000104505,
1398,ENSMUSG00000102251,
1399,ENSMUSG00000102835,
1400,ENSMUSG00000103943,
1401,ENSMUSG00000102624,
1402,ENSMUSG00000102138,
1403,ENSMUSG00000102582,
1404,ENSMUSG00000103666,
1405,ENSMUSG00000102392,
1406,ENSMUSG00000095172,
1407,ENSMUSG00000102265,
1408,ENSMUSG00000103234,
1409,ENSMUSG00000102288,
1410,ENSMUSG00000094829,
1411,ENSMUSG00000102867,
1412,ENSMUSG00000102968,
1413,ENSMUSG00000103796,
1414,ENSMUSG00000102552,
1415,ENSMUSG00000102195,
1416,ENSMUSG00000104506,
1417,ENSMUSG00002074919,
1418,ENSMUSG00000102913,
1419,ENSMUSG00000103664,
1420,ENSMUSG00000103005,
1421,ENSMUSG00000103752,
1422,ENSMUSG00000102551,
1423,ENSMUSG00000103365,
1424,ENSMUSG00000103829,
1425,ENSMUSG00000103689,
1426,ENSMUSG00000094294,
1427,ENSMUSG00000093848,
1428,ENSMUSG00000102429,
1429,ENSMUSG00000102849,
1430,ENSMUSG00000102513,
1431,ENSMUSG00000102966,
1432,ENSMUSG00000104425,
1433,ENSMUSG00000102146,
1434,ENSMUSG00000102159,
1435,ENSMUSG00000102506,
1436,ENSMUSG00000102826,
1437,ENSMUSG00000053211,ENSG00000121406
1438,ENSMUSG00000053211,ENSG00000178935
1439,ENSMUSG00000053211,ENSG00000269343
1440,ENSMUSG00000053211,ENSG00000083828
1441,ENSMUSG00000053211,ENSG00000196724
1442,ENSMUSG00000053211,ENSG00000171574
1443,ENSMUSG00000053211,ENSG00000213762
1444,ENSMUSG00000053211,ENSG00000152454
1445,ENSMUSG00000053211,ENSG00000179909
1446,ENSMUSG00000053211,ENSG00000197128
1447,ENSMUSG00000053211,ENSG00000152439
1448,ENSMUSG00000053211,ENSG00000131845
1449,ENSMUSG00000053211,ENSG00000171466
1450,ENSMUSG00000053211,ENSG00000171469
1451,ENSMUSG00000053211,ENSG00000198464
1452,ENSMUSG00000053211,ENSG00000167554
1453,ENSMUSG00000053211,ENSG00000105136
1454,ENSMUSG00000053211,ENSG00000188785
1455,ENSMUSG00000053211,ENSG00000188227
1456,ENSMUSG00000053211,ENSG00000152475
1457,ENSMUSG00000053211,ENSG00000180884
1458,ENSMUSG00000069053,
1459,ENSMUSG00000101107,
1460,ENSMUSG00000101666,
1461,ENSMUSG00000056673,ENSG00000012817
1462,ENSMUSG00000075874,
1463,ENSMUSG00002076920,
1464,ENSMUSG00000069049,
1465,ENSMUSG00000099876,
1466,ENSMUSG00000068457,ENSG00000183878
